step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
728,DEBIT,133702.2035537058,22990.857694910937,0.0,69256.54978334518,202958.75333705096,0.0
639,PAYMENT,10274.892612140855,5598.813971915792,0.0,27203.99122190824,37478.88383404909,0.0
584,DEBIT,911.4475550064433,32226.26427402971,31314.816719023267,371212.87345257663,372124.32100758306,0.0
226,PAYMENT,308304.61274372874,261587.73125916303,0.0,71516.96152614037,379821.57426986913,1.0
441,DEBIT,238914.84549610905,130531.07874166923,0.0,2382902.021817959,2621816.867314068,0.0
474,CASH_IN,12022.008132613568,9762.109330366302,0.0,2208.5012071571605,14230.509339770728,0.0
444,DEBIT,44406.93434757526,11517.794680650466,0.0,161914.02282466405,206320.95717223932,0.0
412,TRANSFER,16302.279196647012,10900.484135495528,0.0,956.5201572267675,17258.79935387378,0.0
246,DEBIT,62392.3382409015,58738.62624030296,0.0,183473.7805339863,245866.11877488781,0.0
583,CASH_OUT,2835.861181437582,1388.9223103038973,0.0,47427.8800277891,50263.74120922668,0.0
707,DEBIT,2132.3112404791855,65210.6096383225,63078.29839784332,14012.825112341963,16145.136352821148,0.0
500,TRANSFER,111494.1570668181,7459.105312334359,0.0,33546.560370926294,145040.71743774437,0.0
550,TRANSFER,143663.59318128042,12966.171582709741,0.0,8251.495020971472,151915.08820225188,1.0
117,PAYMENT,8253.69244884888,5108.411865717021,0.0,6829.547373360278,15083.239822209158,0.0
364,CASH_IN,4923.415855101172,95087.37996284351,90163.96410774233,52844.24743219299,57767.66328729416,0.0
204,DEBIT,218629.30519900052,6731.485137919758,0.0,862.7789934275432,219492.08419242807,0.0
351,PAYMENT,5268.362969835978,3233.2666631828006,0.0,42572.70713185185,47841.07010168783,1.0
319,CASH_IN,24607.892701138844,6916.854943504003,0.0,17137.657371102086,41745.550072240934,0.0
359,DEBIT,19094.775512767555,2529.3925178675026,0.0,11455.861761138725,30550.63727390628,0.0
517,CASH_OUT,1171.6732206596853,123424.78571430377,122253.11249364409,8231.371057870185,9403.04427852987,1.0
489,DEBIT,32345.44654777783,2427.1519765838075,0.0,35330.28567872414,67675.73222650198,0.0
669,TRANSFER,26603.921449252215,20201.013694764435,0.0,173447.95459504207,200051.87604429427,0.0
107,TRANSFER,45269.21754981517,5995.285041479675,0.0,1898415.3261432191,1943684.5436930342,1.0
740,CASH_OUT,30226.120274828365,507416.46723836544,477190.3469635371,206974.12467263854,237200.2449474669,0.0
654,PAYMENT,1577536.1968298997,51323.78658791293,0.0,116183.58397531984,1693719.7808052194,1.0
172,CASH_IN,224887.70386096768,6257.542256069483,0.0,4556.392737718642,229444.09659868633,0.0
658,DEBIT,23804.216335183322,31041.69381151122,7237.477476327898,6678.427121949282,30482.643457132603,0.0
519,TRANSFER,28580.449172960634,3573.2492540367243,0.0,21828.076264180007,50408.52543714064,0.0
528,PAYMENT,749557.5780346193,84368.81222764945,0.0,53525.05877103793,803082.6368056573,0.0
320,CASH_OUT,123769.41685610096,30804.576623185872,0.0,8907.589090195745,132677.0059462967,1.0
37,TRANSFER,1885.586663932208,50917.41552651691,49031.828862584705,235914.30268090393,237799.88934483615,0.0
499,CASH_OUT,146957.1674798709,3270.7838772324417,0.0,5746.093825509361,152703.26130538026,1.0
665,DEBIT,264501.4901547175,1383.4212797088671,0.0,1774.224301013427,266275.714455731,0.0
265,CASH_IN,559855.5883740183,790.7296348592301,0.0,175038.63424685816,734894.2226208765,0.0
695,TRANSFER,9867.64632868981,920.0890049706225,0.0,35324.29984078188,45191.94616947169,0.0
668,TRANSFER,8527.905021263025,22511.274264937038,13983.369243674013,12407.836584771338,20935.74160603436,1.0
649,DEBIT,3348.8422132751352,1028522.6601108738,1025173.8178975986,1419.6893889079918,4768.531602183127,0.0
402,PAYMENT,40792.55746472249,9911.945689587308,0.0,157856.64622056857,198649.20368529105,0.0
602,CASH_IN,95390.58519770994,6922.2237493801385,0.0,2565035.3149334276,2660425.9001311376,0.0
218,TRANSFER,7889.9227794099015,19761.501009169195,11871.578229759292,59249.902189126355,67139.82496853625,0.0
330,CASH_IN,16586.91490319632,4571.446683711629,0.0,6179.532807561622,22766.447710757944,0.0
186,TRANSFER,362.3332646018849,1696.6194204108874,1334.2861558090026,35427.38079738259,35789.71406198447,0.0
381,CASH_IN,450853.6662717638,5948.425881269647,0.0,67885.41950821823,518739.08577998204,0.0
209,CASH_OUT,962.9940729474581,13989.819454260949,13026.82538131349,59653.45436941383,60616.44844236128,0.0
563,TRANSFER,46609.49265378852,907825.2053574015,861215.712703613,4332.853039746736,50942.34569353525,0.0
288,CASH_IN,35472.38079001237,8291.476384190599,0.0,8021.637862021493,43494.01865203386,0.0
88,PAYMENT,24139.769280920314,32518.36249376302,8378.593212842705,4944.901079609387,29084.6703605297,0.0
136,CASH_OUT,25275.574072304495,1416.747926517604,0.0,46149.08473144288,71424.65880374738,0.0
158,CASH_OUT,2911.5406368960325,88233.72022131324,85322.1795844172,19384.056997095442,22295.597633991474,0.0
155,PAYMENT,11428.54659443047,5021.093158198524,0.0,220287.36624308996,231715.91283752042,0.0
463,CASH_IN,152955.34644926502,2301.311037926297,0.0,36105.3067638301,189060.65321309512,0.0
220,DEBIT,276595.38155444607,2818.091385996523,0.0,91540.56851468737,368135.9500691334,0.0
459,PAYMENT,9491.93835245526,6100.6760561979345,0.0,12871.853184370251,22363.791536825513,1.0
167,CASH_IN,971.8106092707841,2181.443341265405,1209.6327319946208,594.6468430190711,1566.4574522898552,0.0
322,PAYMENT,4640.847583545348,39441.29552374245,34800.4479401971,325480.0538772659,330120.90146081126,0.0
691,PAYMENT,895729.8947035557,2518.2108242227046,0.0,28304.434482297907,924034.3291858536,1.0
562,TRANSFER,5227.618083881903,80154.39415591922,74926.77607203732,50325.16541170271,55552.78349558461,0.0
512,CASH_IN,18134.884077160452,7964.586312923666,0.0,112837.2347516738,130972.11882883424,0.0
87,DEBIT,373930.31071205833,3519.492764542187,0.0,36878.81670188544,410809.12741394376,0.0
545,TRANSFER,7678.718800132234,5616.537468662418,0.0,537.6530443642887,8216.371844496523,0.0
275,PAYMENT,15818.401934559244,2889.324265560737,0.0,10898.954373644467,26717.35630820371,1.0
141,PAYMENT,107903.9308973454,22998.150147986456,0.0,8409.083379366368,116313.01427671176,1.0
718,PAYMENT,675773.8347447381,7402.464580836212,0.0,8985.362326329167,684759.1970710673,0.0
736,CASH_IN,6056.554000922506,203364.56641326693,197308.01241234443,14569.41212515729,20625.966126079795,0.0
625,CASH_IN,356535.9974104837,219.07063045581867,0.0,24612.70315007126,381148.700560555,0.0
353,TRANSFER,12543.308062957165,227802.37755556597,215259.0694926088,1045092.1132668816,1057635.4213298387,0.0
5,DEBIT,3744.871522933759,5737.147675696156,1992.2761527623966,62744.47209570046,66489.34361863422,0.0
382,TRANSFER,36283.30004776349,540809.7424719852,504526.44242422166,93048.67375328773,129331.97380105122,0.0
724,CASH_OUT,2175.1738784944596,28028.467784947436,25853.293906452975,8645.25421489158,10820.42809338604,0.0
334,PAYMENT,56614.63858104976,242655.40051756488,186040.7619365151,431469.2445007716,488083.8830818213,0.0
475,PAYMENT,11986553.313725026,18915.786650448983,0.0,28805.044496103495,12015358.35822113,0.0
30,PAYMENT,201028.43214742446,16728.40719949639,0.0,21372.27551466333,222400.7076620878,0.0
347,TRANSFER,17857.89032261883,3301.938181405443,0.0,615.9167565495693,18473.8070791684,0.0
594,TRANSFER,180665.73146528547,18344.03831734689,0.0,90773.4719612192,271439.2034265047,0.0
493,PAYMENT,3418.49796740023,2981.9607677967806,0.0,141922.77987792797,145341.2778453282,0.0
495,TRANSFER,4782.174928651302,32035.781472455783,27253.606543804482,133952.53917296726,138734.71410161856,1.0
388,CASH_IN,18876.451080087634,30414.509003759504,11538.05792367187,1330.3604437458685,20206.8115238335,0.0
253,CASH_IN,26253.704968035505,17235.29095935459,0.0,144213.11546028752,170466.82042832303,0.0
630,TRANSFER,1658.044809523209,261438.161074936,259780.1162654128,11820.340617372918,13478.385426896128,0.0
30,PAYMENT,11932.785988450447,59587.748488102676,47654.96249965223,1783.5073249758107,13716.293313426257,0.0
623,TRANSFER,16495.16465993598,3497.2392564163574,0.0,1648302.189659918,1664797.354319854,0.0
711,TRANSFER,481154.9774708782,68646.81226855189,0.0,453917.18124427425,935072.1587151524,1.0
342,TRANSFER,1657.9032280752294,147866.52393761996,146208.62070954472,81104.78668774288,82762.6899158181,0.0
287,CASH_OUT,1377.3310982777202,183.22415035719143,0.0,62832.324480520234,64209.65557879795,1.0
397,CASH_IN,31301.393152715307,2525.0607016824792,0.0,504837.52029088757,536138.9134436029,0.0
509,DEBIT,220081.49871828355,8620.083894382424,0.0,8308.553487889798,228390.05220617334,0.0
244,DEBIT,66382.3195440585,4325.085760923243,0.0,3157659.5620453143,3224041.8815893726,0.0
221,CASH_OUT,40350.28701653665,78925.01020668904,38574.72319015239,23965.98199114437,64316.26900768102,0.0
156,TRANSFER,12366.963223748793,3741.555846567896,0.0,161336.91296175955,173703.87618550833,0.0
383,CASH_OUT,85153.42075698503,3014.1490186540177,0.0,64752.872983186026,149906.29374017107,1.0
320,CASH_OUT,115125.53718323076,35506.344677550995,0.0,2944.964998502989,118070.50218173374,1.0
373,PAYMENT,13165.805666045024,13877.312448559007,711.5067825139831,22927.51667699433,36093.322343039355,0.0
531,CASH_IN,3303.543567364597,207948.6150441315,204645.0714767669,428569.3198008016,431872.86336816614,1.0
215,DEBIT,3346.7861605853604,46252.34721604161,42905.56105545625,4693.472394634882,8040.258555220243,0.0
367,TRANSFER,127703.76900295827,19884981.45986871,19757277.69086575,334079.36011683446,461783.1291197927,0.0
114,DEBIT,1003.7049251530638,2486.39829674676,1482.6933715936962,83112.9477024365,84116.65262758957,0.0
200,DEBIT,630405.3792692821,1034.8840163563325,0.0,1603.9418601472617,632009.3211294294,1.0
25,CASH_IN,8846.24728969341,345069.6989059357,336223.4516162423,22018.268468188035,30864.515757881447,0.0
121,DEBIT,40907.30206158056,10154190.141408913,10113282.839347333,19943.499045569162,60850.80110714972,0.0
742,DEBIT,89627.7370147255,14092.886604092988,0.0,2864.040356256366,92491.77737098187,0.0
611,CASH_OUT,5611.809917592895,11656.575161669502,6044.765244076607,40194.587058059944,45806.39697565284,0.0
3,CASH_IN,8779.759677658913,28412.051012930977,19632.291335272064,1460.9494388155297,10240.709116474442,0.0
445,PAYMENT,28679.561462566195,4002.9345017548935,0.0,127416.95602200694,156096.51748457312,1.0
254,TRANSFER,3994.0393314802004,450.293927005919,0.0,3727.834633378112,7721.873964858312,0.0
20,DEBIT,2603.7720818716193,35801.52815615865,33197.756074287034,11786.18804500289,14389.960126874508,0.0
204,TRANSFER,3116.4054293463437,22451.67515425246,19335.269724906117,21903.338343550593,25019.743772896938,0.0
357,PAYMENT,247283.9553678216,1384.1998332712672,0.0,457052.9259575494,704336.881325371,0.0
128,TRANSFER,48817.7713926639,6409.173026018096,0.0,1753.0980972165275,50570.869489880424,1.0
358,PAYMENT,4508.256995276277,1322.69761562382,0.0,8056.362742133136,12564.619737409412,1.0
292,CASH_OUT,126186.83592905039,46306.37252441991,0.0,29977.829838905305,156164.66576795568,1.0
174,DEBIT,5036.614989399884,20872.81483368121,15836.199844281324,19352.12002484445,24388.735014244336,0.0
733,PAYMENT,445.49035492887,30456.910478634185,30011.420123705317,27431.23426665951,27876.72462158838,0.0
355,TRANSFER,88753.48572319551,62298.47086298625,0.0,14625.742644480744,103379.22836767626,0.0
37,DEBIT,592710.8203374366,197293.93347518315,0.0,38537.85440746353,631248.6747449002,1.0
310,CASH_OUT,67243.74910537661,31444.829800576583,0.0,436.70628408760047,67680.45538946422,1.0
661,DEBIT,505.38782110636066,75384.26152607148,74878.87370496512,374165.9261820503,374671.3140031567,0.0
604,PAYMENT,21012.845066780355,837442.3295528546,816429.4844860743,19119.304533394214,40132.14960017457,0.0
582,CASH_OUT,12718.895488948103,152223.41275456586,139504.51726561776,4817555.06566348,4830273.961152429,0.0
84,TRANSFER,46930.55924464529,34079.55235147403,0.0,11215.09354249197,58145.65278713725,0.0
510,CASH_OUT,4045.908676882131,30136.114634101064,26090.205957218932,174499.86730035493,178545.77597723706,0.0
444,CASH_OUT,11305.510037720243,4194.750248035626,0.0,4954.859458989314,16260.369496709558,1.0
420,CASH_IN,1286.6973671103597,6045.8131707339535,4759.115803623594,23985.988257033354,25272.685624143713,0.0
205,CASH_OUT,34321.99100490937,18082.26623533968,0.0,2959.9935829976516,37281.98458790702,0.0
488,CASH_OUT,1386.0429413084296,10859.641552029363,9473.598610720934,11637.371334758944,13023.414276067373,0.0
88,DEBIT,52830.76505195851,956422.8004070278,903592.0353550693,5095.156359149768,57925.92141110828,0.0
252,TRANSFER,4909.393167420861,46430.808520938444,41521.41535351759,59452.67500090039,64362.068168321246,0.0
723,DEBIT,41.14781870799492,39384.79697920765,39343.649160499655,600530.5019969163,600571.6498156242,0.0
31,DEBIT,107744.31937927478,230119.6908690965,122375.37148982171,54264.81569248393,162009.1350717587,0.0
421,PAYMENT,59164.68101904227,31765.007459070082,0.0,6849766.131913034,6908930.812932077,1.0
61,DEBIT,329682.0867256255,12686.611162934529,0.0,90536.73925245703,420218.82597808255,1.0
579,CASH_IN,336.8921958853348,36925.70809272407,36588.815896838736,3407.2319827379133,3744.124178623248,0.0
226,CASH_IN,5948.538989039546,49660.9913940748,43712.452405035256,2819245.5939491466,2825194.132938186,0.0
335,PAYMENT,28657.942851625576,362347.3092959132,333689.36644428765,136223.92171688835,164881.86456851393,1.0
579,TRANSFER,69107.03310139135,1458.382859515581,0.0,1360.2256688018674,70467.25877019322,0.0
640,TRANSFER,1181.136186981972,5021.279730262427,3840.1435432804547,21114.86580893178,22296.00199591375,0.0
111,DEBIT,52204.28796677693,19037.543483875917,0.0,109887.86131019749,162092.14927697444,0.0
491,DEBIT,7019.492372399377,143552.15038356965,136532.65801117028,68016.13561072407,75035.62798312344,0.0
272,DEBIT,539.0685123952878,106349.89919981133,105810.83068741605,109210.29168890341,109749.3602012987,0.0
34,TRANSFER,4908.079608729,27355.52290053226,22447.44329180326,168613.72855883805,173521.80816756704,1.0
212,CASH_OUT,61620.770321183016,169160.10171497584,107539.33139379282,6622.37403280516,68243.14435398817,0.0
300,CASH_IN,586.0492645652672,5723.017087897878,5136.96782333261,60588.02608233301,61174.07534689828,0.0
373,CASH_OUT,78755.5223428271,952375.9890508819,873620.4667080549,33785.82568740692,112541.34803023402,1.0
125,CASH_OUT,38822.52913086903,4140.628165949822,0.0,13280.044987398203,52102.574118267235,1.0
103,TRANSFER,13257.011293789046,714.942577238013,0.0,117163.58230103433,130420.59359482338,0.0
718,CASH_OUT,836.8166413734721,73891.42837778995,73054.61173641648,32686.813225081096,33523.62986645457,0.0
120,PAYMENT,982.5019742259736,1253.162780211958,270.66080598598444,205904.31289127265,206886.81486549863,0.0
682,DEBIT,9927.229446847665,7960.197736341051,0.0,40956.70917946089,50883.93862630856,0.0
547,PAYMENT,2321.850918389457,16542.064829948155,14220.213911558698,11552.194298910963,13874.04521730042,0.0
331,CASH_IN,11299.15009476023,50502.48176657948,39203.33167181925,30353.99037689476,41653.14047165499,0.0
309,DEBIT,134910.15464252917,167019.91132780586,32109.75668527669,86117.19093947996,221027.34558200912,0.0
570,CASH_OUT,12758.558306968305,1481.2221241472716,0.0,23813.381657026694,36571.939963995,1.0
412,CASH_IN,12077.62836166989,2319.145750162584,0.0,9092.123700872435,21169.752062542324,0.0
399,DEBIT,12096.778405681865,20318695.04934639,20306598.27094071,30307.284096636788,42404.06250231865,0.0
306,CASH_OUT,167176.2396085417,14439.082181564647,0.0,382379.86430955137,549556.103918093,1.0
653,PAYMENT,292652.0896022006,823.2776869417751,0.0,83890.27713018513,376542.3667323857,1.0
623,DEBIT,51219.081356717455,2930.361469344143,0.0,45712.44420258077,96931.52555929823,0.0
163,CASH_OUT,28945.87641818928,7670.465057296603,0.0,15099.050243806776,44044.926661996054,0.0
623,PAYMENT,34861.042700431404,22247.234936322864,0.0,34023.20155373829,68884.2442541697,0.0
664,CASH_IN,383043.4868881429,239220.43777397537,0.0,3285.843840871884,386329.33072901476,1.0
65,CASH_IN,57096.92379354915,578255.6547983908,521158.7310048417,15420.259686145346,72517.18347969449,0.0
618,CASH_IN,462720.1948054422,4234.631208679038,0.0,63673.87698292105,526394.0717883633,0.0
216,CASH_IN,9526.477404261566,7073.054257544099,0.0,27501.60355608153,37028.0809603431,0.0
603,TRANSFER,1523.6468148416297,29643.95878080975,28120.311965968118,10500.197312640525,12023.844127482154,1.0
26,DEBIT,5778.393790141343,5156.067739843853,0.0,1908.6826711046676,7687.076461246011,0.0
669,DEBIT,7146.701056361531,239344.37185989425,232197.67080353273,17218.59385524505,24365.29491160658,0.0
584,TRANSFER,545280.6283208105,3058490.474115706,2513209.8457948957,5038.161222894075,550318.7895437046,1.0
44,CASH_OUT,96069.53095553319,22986.60918103327,0.0,20870.53933526886,116940.07029080205,0.0
90,CASH_OUT,6155.411861732224,42482.8505219764,36327.438660244174,38656.82978863236,44812.24165036459,0.0
133,CASH_IN,110948.60486851301,6823.141083513739,0.0,396019.9198201996,506968.5246887126,0.0
161,PAYMENT,16997.775776738283,43109.18685799667,26111.411081258386,141529.1495656611,158526.92534239937,0.0
380,CASH_OUT,579026.4189824163,2642.939061043185,0.0,35518.675686625,614545.0946690412,0.0
261,PAYMENT,11300.446425730863,3300.319927752042,0.0,1446373.3190278893,1457673.76545362,1.0
383,DEBIT,1014.5713488211494,581.7911216661363,0.0,49604.51909969565,50619.0904485168,1.0
369,PAYMENT,15161.2463215104,112627.88274406787,97466.63642255747,5269.185783814594,20430.432105324995,0.0
111,DEBIT,11312.813901763655,354200.0653235608,342887.25142179715,14315.055215091168,25627.869116854825,0.0
676,TRANSFER,1500.4895553903743,173040.65821134477,171540.1686559544,3828179.4332529907,3829679.9228083813,1.0
77,TRANSFER,71098.64191518213,26577.342758912564,0.0,5244.4987842342025,76343.14069941634,0.0
209,CASH_IN,380574.6630796287,11770.432019781829,0.0,12075.640931976746,392650.30401160545,0.0
13,CASH_OUT,2333.2824979852676,18297.632024502112,15964.349526516846,162761.05524586665,165094.3377438519,1.0
570,CASH_IN,154109.82642830483,2868.048474377047,0.0,3773.567826883715,157883.39425518856,0.0
548,DEBIT,6546.843770244171,144614.66700388602,138067.82323364186,172646.72366780104,179193.5674380452,0.0
25,CASH_IN,20964.01943010242,179301.0286964342,158337.00926633176,226198.2879252179,247162.30735532034,0.0
546,PAYMENT,16991.280015980785,2630.8684189880596,0.0,39243.407867504764,56234.687883485545,0.0
140,DEBIT,20964.341924372537,3399.465199592862,0.0,612609.2368210417,633573.5787454143,1.0
275,TRANSFER,56736.06440198819,1553.6549608581438,0.0,15833.065244696129,72569.12964668432,0.0
370,CASH_OUT,2840.2141098465027,13238.79548027664,10398.581370430136,144411.0453960559,147251.25950590242,0.0
222,DEBIT,292611.2508748213,21090.569756478864,0.0,195.59765025389336,292806.8485250752,1.0
37,DEBIT,60299.887282415824,25157.263046399552,0.0,84609.02653221006,144908.91381462588,0.0
129,PAYMENT,117144.74110734255,1534.1183559167591,0.0,328609.9430802898,445754.68418763235,0.0
316,CASH_OUT,4627.944491342835,5093.655242169813,465.71075082697826,110561.01827361387,115188.9627649567,0.0
323,TRANSFER,2369.5427379144953,5111.758346825247,2742.2156089107516,10433.99828942227,12803.541027336765,0.0
433,DEBIT,234550.65673909063,95021.03439444334,0.0,1113.7539481473862,235664.410687238,1.0
218,DEBIT,2174.3857900717667,3004.8900447187348,830.5042546469681,223471.9078814922,225646.29367156397,0.0
248,PAYMENT,29691.333547185175,24556.021779847448,0.0,4203.964985343367,33895.29853252854,1.0
111,CASH_IN,169057.0757763745,5339.616715713657,0.0,5481.3018685549005,174538.3776449294,1.0
732,TRANSFER,17092.51729765863,15015.157773156829,0.0,13054.094281570946,30146.611579229575,0.0
708,CASH_OUT,228697.19753843747,145968.0509982863,0.0,84443.56344242522,313140.76098086266,1.0
147,DEBIT,12795.942307354098,1848.832424997782,0.0,250559.38966285167,263355.33197020576,0.0
344,DEBIT,1711.5659701278455,119.80911672145156,0.0,1299950.7040787085,1301662.2700488365,0.0
509,TRANSFER,46552.92340909657,1514.0151865000366,0.0,30763.200515241042,77316.12392433762,1.0
505,CASH_IN,32747.832885174143,50748.39733168753,18000.564446513385,42813.98200333027,75561.8148885044,0.0
552,DEBIT,4760924.7741194125,2008.1901848153025,0.0,58851.22820696299,4819776.002326376,0.0
134,TRANSFER,3326.85358779219,5295.728017434637,1968.874429642447,9185.927573764382,12512.781161556572,1.0
464,PAYMENT,13310.4642336387,54604.887362390946,41294.42312875224,97763.87127369529,111074.33550733399,0.0
191,CASH_IN,5106.496132411921,109952.85487520095,104846.35874278903,7458.103852541227,12564.599984953147,0.0
163,CASH_OUT,16564.72704620662,173748.51282088362,157183.785774677,225142.451060818,241707.17810702464,0.0
456,DEBIT,15281.452776350421,66705.65401394232,51424.20123759189,3454.138450702077,18735.591227052497,0.0
61,TRANSFER,3848.3522777955786,2318.0595406865154,0.0,143065.80381209834,146914.15608989392,1.0
5,PAYMENT,56188.94000180473,547212.9363070817,491023.996305277,147813.30684761872,204002.24684942345,0.0
37,CASH_OUT,14352.971254553591,3341.581858390915,0.0,1109.512831598431,15462.484086152022,0.0
460,TRANSFER,324800.34055238694,6170.974231363489,0.0,48634.21539068807,373434.555943075,0.0
217,TRANSFER,6020.260160642773,21785.703312578084,15765.44315193531,567312.8719463097,573333.1321069525,0.0
737,CASH_OUT,911408.1888058592,38463.23983948771,0.0,39706.25012694212,951114.4389328014,1.0
728,PAYMENT,38244.23132125303,391288.4276311641,353044.1963099111,29019.445205510143,67263.67652676317,0.0
139,PAYMENT,280034.16124901024,6213.111896082989,0.0,9385.818499993653,289419.9797490039,0.0
618,CASH_IN,27747.663883312347,47137.827298254466,19390.16341494212,70656.18314125267,98403.84702456501,0.0
99,DEBIT,4622.501095656389,6282.987345005428,1660.486249349039,12694.977255338255,17317.478350994643,0.0
680,CASH_OUT,13003.296219911334,548536.5918662075,535533.2956462962,66547.07038635563,79550.36660626697,0.0
264,CASH_OUT,1375.350075865145,51762.97139875724,50387.6213228921,115973.93707989826,117349.2871557634,0.0
599,CASH_OUT,17622.517516156116,290261.237762903,272638.72024674685,44886.356694701724,62508.874210857844,0.0
596,PAYMENT,31075.833936308227,2196.294230274678,0.0,240417.50447213015,271493.3384084384,1.0
224,DEBIT,24135.65752542996,7170.745338035289,0.0,57734.2844972539,81869.94202268386,0.0
11,CASH_IN,314995.7577553429,36218.19919386953,0.0,12411.450629385234,327407.2083847281,0.0
327,TRANSFER,16345.899305650031,299596.8168456107,283250.91753996065,689.8193401920933,17035.718645842124,1.0
698,TRANSFER,498.7040403658198,160258.27687674164,159759.57283637582,10193.422556050273,10692.126596416092,0.0
350,CASH_OUT,26380351.29599124,442791.71836956334,0.0,18596.977943347803,26398948.273934588,0.0
379,DEBIT,5534.646169224548,322116.2099087903,316581.5637395658,79576.03134155778,85110.67751078233,0.0
231,PAYMENT,152892.48142909197,104553.74948335359,0.0,613.4592043807896,153505.94063347275,0.0
141,DEBIT,1087.3585199592608,29933.776616641826,28846.418096682566,723.0974654396331,1810.455985398894,0.0
618,DEBIT,35969.417659300016,2368.723712024252,0.0,574.7750109798177,36544.19267027983,0.0
49,PAYMENT,4495.842608062677,302.11171767765404,0.0,21763.34564768083,26259.18825574351,0.0
451,CASH_OUT,77.84581063295454,28245.111396804143,28167.265586171186,1831.2331118875118,1909.0789225204662,0.0
491,DEBIT,12511.206102876034,109677.27671113,97166.07060825397,62704.427515370946,75215.63361824698,0.0
205,TRANSFER,19927.765381005916,94.77337066414522,0.0,11797.781807681795,31725.547188687713,1.0
409,PAYMENT,14217.489671085423,2104.327334279302,0.0,1125.0772361713287,15342.56690725675,1.0
407,CASH_IN,35818.74707243998,2884.040154082507,0.0,202542.37448584015,238361.12155828014,0.0
51,CASH_OUT,12848.518945847974,15135.211799634879,2286.6928537869044,24725.86239375576,37574.38133960374,0.0
175,PAYMENT,25293.42178154938,27076.964402806017,1783.542621256638,219981.63695580477,245275.05873735415,0.0
737,CASH_IN,30952.96283661834,191545.104504894,160592.14166827567,27794.238488829087,58747.20132544743,0.0
261,CASH_IN,20530.026944537167,1584.766662027068,0.0,567643.1060848495,588173.1330293866,1.0
480,DEBIT,15653.476871332234,43846.64717823773,28193.170306905493,92222.61015858305,107876.08702991527,1.0
734,DEBIT,3687.4593594040753,1374.4846189159482,0.0,1669.7715071829157,5357.230866586991,0.0
223,DEBIT,72322.54664481498,117190.14985859024,44867.60321377526,9006.431388615107,81328.97803343009,0.0
269,PAYMENT,12506.518975664541,8406.211174560074,0.0,7024.311931598933,19530.830907263473,1.0
318,PAYMENT,10639.710447071104,1950.2431874994072,0.0,283.4201833804367,10923.13063045154,0.0
385,CASH_OUT,61364.61352303001,5741.5440532703005,0.0,155079.17651987876,216443.79004290877,1.0
586,DEBIT,33654.9711091574,2366.851867839871,0.0,62719.17521471308,96374.14632387049,0.0
626,CASH_IN,5451.0272577531,26484.413075138655,21033.385817385555,474592.39288451726,480043.4201422704,0.0
219,TRANSFER,268690.9963558954,76736.34806441414,0.0,1018.662773576019,269709.65912947146,0.0
54,CASH_OUT,2041.7284962733138,173242.5530228943,171200.824526621,2683.626143800228,4725.354640073541,0.0
200,PAYMENT,2799.0935515972624,7803.3657221473295,5004.272170550067,3686.9159471371727,6486.009498734435,0.0
643,CASH_OUT,83843.55792080256,353593.2884893529,269749.73056855035,518499.13602941635,602342.6939502188,0.0
339,CASH_OUT,731074.8992437618,20978.842998398013,0.0,450481.3124203059,1181556.2116640676,1.0
704,CASH_OUT,6940.96168718462,276576.9549898549,269635.99330267025,1925.3644948528115,8866.326182037432,1.0
691,CASH_OUT,50294.08453360425,16082.316799301747,0.0,55498.27713615164,105792.36166975589,1.0
305,TRANSFER,2028.9483496978512,13878.244120364196,11849.295770666344,93263.01690979733,95291.96525949518,0.0
245,DEBIT,3435.883469064552,70042.97225306589,66607.08878400135,20076.68168926148,23512.565158326033,0.0
629,CASH_IN,212011.6242335636,40778.384134641776,0.0,1399822.6596927773,1611834.283926341,0.0
208,CASH_OUT,45776.49649945979,7272.330666764858,0.0,185.53035643854227,45962.02685589833,1.0
724,CASH_OUT,225586.62495049214,222021.0046265289,0.0,519.2005918451794,226105.82554233732,1.0
511,CASH_OUT,193419.65950407027,3250.6639713690847,0.0,32216.580318962217,225636.2398230325,1.0
259,DEBIT,337.27567200099594,70044.02225425592,69706.74658225493,2285.4889997344744,2622.7646717354705,0.0
380,PAYMENT,2014.4295244688676,64148.58713125032,62134.15760678145,156328.86418613346,158343.29371060233,0.0
163,PAYMENT,38137.43417971612,185198.99488080302,147061.56070108688,1033.9898706660242,39171.42405038214,0.0
738,TRANSFER,739.3859453347061,192605.58531782933,191866.19937249462,90197.0349435066,90936.42088884131,0.0
341,PAYMENT,2674.158190844509,15307.75840628951,12633.600215445,24588.36031893291,27262.51850977742,0.0
576,CASH_OUT,382290.01794713375,23519.42313215971,0.0,976858.4240521312,1359148.441999265,1.0
530,CASH_OUT,7456.700079782726,20569.754260929232,13113.054181146506,4910.12405683151,12366.824136614236,1.0
34,CASH_OUT,91180.57475262883,722989.2748649066,631808.7001122778,634508.1500629383,725688.7248155671,1.0
323,TRANSFER,20819.877527259094,80979.84898458968,60159.97145733059,119531.13281966471,140351.0103469238,1.0
181,CASH_OUT,5654.050621377591,177646.88214999906,171992.83152862146,3583.3345532761864,9237.385174653777,0.0
347,PAYMENT,789.643402725178,13331.716811664906,12542.073408939728,3853.764943235654,4643.408345960832,0.0
